광고그룹명	지역키워드	위치사진명	url분류명	url
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%B0%98%EA%B5%AC%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%B0%98%EA%B5%AC%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%B0%98%EA%B5%AC%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%B0%98%EA%B5%AC%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%B0%98%EA%B5%AC%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%B0%98%EA%B5%AC%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%B0%98%EA%B5%AC%EB%8F%99
동탄호수점	산척동	화성 동탄호수점	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%82%B0%EC%B2%99%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%82%B0%EC%B2%99%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%82%B0%EC%B2%99%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%82%B0%EC%B2%99%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%82%B0%EC%B2%99%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%82%B0%EC%B2%99%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%82%B0%EC%B2%99%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%82%B0%EC%B2%99%EB%8F%99
동백점	동백동	용인 동백동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EB%8F%99%EB%B0%B1%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%8F%99%EB%B0%B1%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%8F%99%EB%B0%B1%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%8F%99%EB%B0%B1%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%8F%99%EB%B0%B1%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%8F%99%EB%B0%B1%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%8F%99%EB%B0%B1%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%8F%99%EB%B0%B1%EB%8F%99
동백점	동백	용인 동백동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EB%8F%99%EB%B0%B1
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%8F%99%EB%B0%B1
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%8F%99%EB%B0%B1
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%8F%99%EB%B0%B1
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%8F%99%EB%B0%B1
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%8F%99%EB%B0%B1
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%8F%99%EB%B0%B1
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%8F%99%EB%B0%B1
노형점	노형동	제주 노형동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EB%85%B8%ED%98%95%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%85%B8%ED%98%95%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%85%B8%ED%98%95%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%85%B8%ED%98%95%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%85%B8%ED%98%95%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%85%B8%ED%98%95%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%85%B8%ED%98%95%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%85%B8%ED%98%95%EB%8F%99
노형점	노형	제주 노형동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EB%85%B8%ED%98%95
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%85%B8%ED%98%95
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%85%B8%ED%98%95
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%85%B8%ED%98%95
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%85%B8%ED%98%95
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%85%B8%ED%98%95
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%85%B8%ED%98%95
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%85%B8%ED%98%95
장기점	장기	김포 장기동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%9E%A5%EA%B8%B0
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%9E%A5%EA%B8%B0
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%9E%A5%EA%B8%B0
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%9E%A5%EA%B8%B0
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%9E%A5%EA%B8%B0
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%9E%A5%EA%B8%B0
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%9E%A5%EA%B8%B0
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%9E%A5%EA%B8%B0
장기점	장기동	김포 장기동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%9E%A5%EA%B8%B0%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%9E%A5%EA%B8%B0%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%9E%A5%EA%B8%B0%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%9E%A5%EA%B8%B0%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%9E%A5%EA%B8%B0%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%9E%A5%EA%B8%B0%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%9E%A5%EA%B8%B0%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%9E%A5%EA%B8%B0%EB%8F%99
장기점	김포장기동	김포 장기동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EA%B9%80%ED%8F%AC%EC%9E%A5%EA%B8%B0%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EA%B9%80%ED%8F%AC%EC%9E%A5%EA%B8%B0%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EA%B9%80%ED%8F%AC%EC%9E%A5%EA%B8%B0%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EA%B9%80%ED%8F%AC%EC%9E%A5%EA%B8%B0%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EA%B9%80%ED%8F%AC%EC%9E%A5%EA%B8%B0%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EA%B9%80%ED%8F%AC%EC%9E%A5%EA%B8%B0%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EA%B9%80%ED%8F%AC%EC%9E%A5%EA%B8%B0%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EA%B9%80%ED%8F%AC%EC%9E%A5%EA%B8%B0%EB%8F%99
좌동점	좌동	부산 해운대 좌동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%A2%8C%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%A2%8C%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%A2%8C%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%A2%8C%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%A2%8C%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%A2%8C%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%A2%8C%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%A2%8C%EB%8F%99
신방점	신방동	천안 신방동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%8B%A0%EB%B0%A9%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%8B%A0%EB%B0%A9%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%8B%A0%EB%B0%A9%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%8B%A0%EB%B0%A9%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%8B%A0%EB%B0%A9%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%8B%A0%EB%B0%A9%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%8B%A0%EB%B0%A9%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%8B%A0%EB%B0%A9%EB%8F%99
신방점	용곡동	천안 신방동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%9A%A9%EA%B3%A1%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%9A%A9%EA%B3%A1%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%9A%A9%EA%B3%A1%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%9A%A9%EA%B3%A1%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%9A%A9%EA%B3%A1%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%9A%A9%EA%B3%A1%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%9A%A9%EA%B3%A1%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%9A%A9%EA%B3%A1%EB%8F%99
신방점	신방	천안 신방동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%8B%A0%EB%B0%A9
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%8B%A0%EB%B0%A9
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%8B%A0%EB%B0%A9
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%8B%A0%EB%B0%A9
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%8B%A0%EB%B0%A9
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%8B%A0%EB%B0%A9
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%8B%A0%EB%B0%A9
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%8B%A0%EB%B0%A9
쌍용점	쌍용동	천안 쌍용동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%8C%8D%EC%9A%A9%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%8C%8D%EC%9A%A9%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%8C%8D%EC%9A%A9%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%8C%8D%EC%9A%A9%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%8C%8D%EC%9A%A9%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%8C%8D%EC%9A%A9%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%8C%8D%EC%9A%A9%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%8C%8D%EC%9A%A9%EB%8F%99
쌍용점	쌍용	천안 쌍용동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%8C%8D%EC%9A%A9
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%8C%8D%EC%9A%A9
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%8C%8D%EC%9A%A9
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%8C%8D%EC%9A%A9
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%8C%8D%EC%9A%A9
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%8C%8D%EC%9A%A9
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%8C%8D%EC%9A%A9
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%8C%8D%EC%9A%A9
병점점	병점	화성 병점	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EB%B3%91%EC%A0%90
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%B3%91%EC%A0%90
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%B3%91%EC%A0%90
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%B3%91%EC%A0%90
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%B3%91%EC%A0%90
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%B3%91%EC%A0%90
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%B3%91%EC%A0%90
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%B3%91%EC%A0%90
병점점	병점동	화성 병점	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EB%B3%91%EC%A0%90%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%B3%91%EC%A0%90%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%B3%91%EC%A0%90%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%B3%91%EC%A0%90%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%B3%91%EC%A0%90%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%B3%91%EC%A0%90%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%B3%91%EC%A0%90%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%B3%91%EC%A0%90%EB%8F%99
불당점	불당동	천안 불당동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EB%B6%88%EB%8B%B9%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%B6%88%EB%8B%B9%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%B6%88%EB%8B%B9%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%B6%88%EB%8B%B9%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%B6%88%EB%8B%B9%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%B6%88%EB%8B%B9%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%B6%88%EB%8B%B9%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%B6%88%EB%8B%B9%EB%8F%99
불당점	불당	천안 불당동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EB%B6%88%EB%8B%B9
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EB%B6%88%EB%8B%B9
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EB%B6%88%EB%8B%B9
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EB%B6%88%EB%8B%B9
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EB%B6%88%EB%8B%B9
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EB%B6%88%EB%8B%B9
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EB%B6%88%EB%8B%B9
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EB%B6%88%EB%8B%B9
불당점	신불당	천안 불당동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%8B%A0%EB%B6%88%EB%8B%B9
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%8B%A0%EB%B6%88%EB%8B%B9
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%8B%A0%EB%B6%88%EB%8B%B9
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%8B%A0%EB%B6%88%EB%8B%B9
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%8B%A0%EB%B6%88%EB%8B%B9
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%8B%A0%EB%B6%88%EB%8B%B9
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%8B%A0%EB%B6%88%EB%8B%B9
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%8B%A0%EB%B6%88%EB%8B%B9
불당점	구불당	천안 불당동	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EA%B5%AC%EB%B6%88%EB%8B%B9
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EA%B5%AC%EB%B6%88%EB%8B%B9
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EA%B5%AC%EB%B6%88%EB%8B%B9
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EA%B5%AC%EB%B6%88%EB%8B%B9
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EA%B5%AC%EB%B6%88%EB%8B%B9
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EA%B5%AC%EB%B6%88%EB%8B%B9
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EA%B5%AC%EB%B6%88%EB%8B%B9
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EA%B5%AC%EB%B6%88%EB%8B%B9
중산점	일산동	후곡	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%9D%BC%EC%82%B0%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%9D%BC%EC%82%B0%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%9D%BC%EC%82%B0%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%9D%BC%EC%82%B0%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%9D%BC%EC%82%B0%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%9D%BC%EC%82%B0%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%9D%BC%EC%82%B0%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%9D%BC%EC%82%B0%EB%8F%99
중산점	중산동	후곡	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%A4%91%EC%82%B0%EB%8F%99
			중등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%A4%91%EB%93%B1/%EC%A4%91%EC%82%B0%EB%8F%99
			초등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%B4%88%EB%93%B1/%EC%A4%91%EC%82%B0%EB%8F%99
			수학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%88%98%ED%95%99/%EC%A4%91%EC%82%B0%EB%8F%99
			영어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%98%81%EC%96%B4/%EC%A4%91%EC%82%B0%EB%8F%99
			국어	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B5%AD%EC%96%B4/%EC%A4%91%EC%82%B0%EB%8F%99
			과학	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%BC%ED%95%99/%EC%A4%91%EC%82%B0%EB%8F%99
			일반	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EC%9D%BC%EB%B0%98/%EC%A4%91%EC%82%B0%EB%8F%99
중산점	일산중산동	후곡	고등	https://wacademy.kr/%EB%8B%B9%EA%B7%BC/%EA%B3%A0%EB%93%B1/%EC%9D%BC%EC%82%B0%EC%A4%91%EC%82%B0%EB%8F%99
